"ID"|"Line"|"Link"|"Type"|"Message"|"Code"|"Fix 1"|Fix 2"
01369|91|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01369.java#L91"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01370|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01370.java#L86"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01370|88|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01370.java#L88"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01370|88|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01370.java#L88"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01371|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01371.java#L84"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01371|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01371.java#L86"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01371|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01371.java#L86"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01372|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01372.java#L84"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01372|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01372.java#L86"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01372|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01372.java#L86"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01373|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01373.java#L84"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01373|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01373.java#L86"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01373|86|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01373.java#L86"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01376|53|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01376.java#L53"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute("userid", bar);|NONE|NONE
01376|53|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01376.java#L53"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute("userid", bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar|NONE
01377|53|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01377.java#L53"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute("userid", bar);|NONE|NONE
01377|53|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01377.java#L53"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute("userid", bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar|NONE
01378|59|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01378.java#L59"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareCall.|sql, java.sql.ResultSet.TYPE_FORWARD_ONLY, java.sql.ResultSet.CONCUR_READ_ONLY);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01379|59|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01379.java#L59"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareCall.|sql,|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01380|59|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01380.java#L59"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareCall.|sql,|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01381|58|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01381.java#L58"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|connection.prepareStatement(sql, java.sql.Statement.RETURN_GENERATED_KEYS);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01382|58|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01382.java#L58"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|connection.prepareStatement(sql, java.sql.Statement.RETURN_GENERATED_KEYS);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01383|59|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01383.java#L59"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|sql, java.sql.ResultSet.TYPE_FORWARD_ONLY, java.sql.ResultSet.CONCUR_READ_ONLY);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01384|57|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01384.java#L57"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|java.sql.PreparedStatement statement = connection.prepareStatement(sql, new int[] {1, 2});|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01385|58|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01385.java#L58"",""Github"")"|argument|incompatible argument for parameter arg0 of prepareStatement.|connection.prepareStatement(sql, new String[] {"Column1", "Column2"});|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):sql|NONE
01431|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01431.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01431|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01431.java#L95"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01431|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01431.java#L95"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01432|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01432.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01432|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01432.java#L95"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01432|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01432.java#L95"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01433|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01433.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01433|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01433.java#L95"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01433|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01433.java#L95"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01434|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01434.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01434|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01434.java#L95"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01434|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01434.java#L95"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01435|93|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01435.java#L93"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01435|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01435.java#L95"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
01435|95|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01435.java#L95"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
01436|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01436.java#L82"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|cookie.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
01440|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest01440.java#L71"",""Github"")"|argument|incompatible argument for parameter command of exec.|Process p = r.exec(cmd + bar);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cmd|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar
